0.41509,0.32911,0.04,0.14194,0.11293,0.11111,0.051903,0.99194,0.84788,0.315,0.63087,0.75
0.41509,0.31646,0.04,0.13548,0.11129,0.083333,0.048443,0.99184,0.84539,0.32,0.63087,0.75
0.54088,0.24051,0.36,0.19355,0.13257,0.41667,0.41176,0.99333,0.798,0.28,0.63087,0.625
0.47799,0.32278,0.15,0.18065,0.18003,0.45833,0.2526,0.99184,0.79052,0.315,0.68456,0.75
0.48428,0.39241,0.04,0.24516,0.13748,0.34722,0.15571,0.99413,0.83292,0.265,0.63758,0.625
0.64151,0.26582,0.57,0.21935,0.11457,0.055556,0.034602,0.99343,0.7581,0.315,0.6443,0.625
0.4717,0.39873,0.12,0.32903,0.18167,0.69444,0.38062,0.99463,0.81297,0.385,0.63087,0.625
0.49057,0.37342,0.18,0.14839,0.12439,0.23611,0.18685,0.99383,0.85536,0.295,0.67114,0.625
0.45912,0.24684,0.31,0.15484,0.12111,0.125,0.15917,0.99254,0.85037,0.27,0.63087,0.75
0.55346,0.25316,0.4,0.14194,0.1293,0.26389,0.17993,0.99433,0.85786,0.32,0.61745,0.625
0.48428,0.43671,0.49,0.11613,0.18822,0.27778,0.38754,0.99314,0.8005,0.355,0.62416,0.625
0.4717,0.32911,0.16,0.12258,0.13912,0.16667,0.12111,0.99314,0.84289,0.31,0.63758,0.875
0.44025,0.46519,0.05,0.12903,0.13257,0.18056,0.18685,0.99294,0.84539,0.285,0.65772,0.625
0.45283,0.45886,0.05,0.3,0.14075,0.055556,0.038062,0.99254,0.85037,0.195,0.73154,0.625
0.45283,0.45886,0.05,0.3,0.14075,0.055556,0.038062,0.99254,0.85037,0.195,0.73154,0.625
0.4717,0.32911,0.11,0.096774,0.1293,0.15278,0.13495,0.99314,0.85287,0.29,0.6443,0.625
0.41509,0.4462,0.07,0.10323,0.12439,0.083333,0.051903,0.99254,0.85786,0.29,0.71812,0.625
0.58491,0.20253,0.57,0.12903,0.12111,0.375,0.22491,0.99323,0.81796,0.395,0.71812,0.625
0.50314,0.4462,0.05,0.12258,0.12111,0.11111,0.065744,0.99254,0.83292,0.475,0.7047,0.75
0.48428,0.39873,0.08,0.12258,0.12439,0.20833,0.093426,0.99304,0.82793,0.27,0.63758,0.75
0.48428,0.42405,0.23,0.13548,0.14403,0.23611,0.33218,0.99254,0.82793,0.24,0.63758,0.625
0.48428,0.43671,0.22,0.12258,0.13748,0.25,0.32526,0.99244,0.82544,0.24,0.63758,0.625
0.52201,0.42722,0.26,0.13548,0.13748,0.15278,0.14879,0.99393,0.82544,0.265,0.61745,0.5
0.61006,0.20253,0.54,0.16129,0.15385,0.38889,0.2872,0.99473,0.81796,0.41,0.6443,0.625
0.55346,0.25949,0.64,0.14194,0.15221,0.125,0.14533,0.99493,0.88279,0.33,0.7047,0.625
0.55346,0.25949,0.64,0.14194,0.15221,0.125,0.14533,0.99493,0.88279,0.33,0.7047,0.625
0.42767,0.49684,0,0.15484,0.17021,0.19444,0.10381,0.99294,0.87781,0.275,0.71812,0.75
0.42138,0.47468,0.12,0.12903,0.14075,0.16667,0.27682,0.99214,0.84289,0.26,0.67785,0.625
0.52201,0.39557,0.2,0.096774,0.13093,0.375,0.41176,0.99353,0.78803,0.56,0.61074,0.5
0.38994,0.28481,0.2,0.10323,0.11293,0.041667,0.051903,0.99214,0.85037,0.28,0.61745,0.625
0.49057,0.27215,0.7,0.12258,0.75941,0.30556,0.23183,0.99373,0.78055,0.64,0.63087,0.625
0.46541,0.31646,0.47,0.12903,0.14075,0.29167,0.2526,0.99333,0.83791,0.285,0.61074,0.625
0.45912,0.42405,0.26,0.11613,0.6563,0.22222,0.17647,0.99323,0.78803,0.57,0.63087,0.625
0.39623,0.18987,0.48,0.11613,0.11293,0.25,0.21107,0.99224,0.85786,0.39,0.69128,0.75
0.43396,0.3481,0.15,0.14194,0.12439,0.26389,0.13841,0.99244,0.85037,0.295,0.67785,0.625
0.54088,0.31013,0.28,0.12258,0.18003,0.27778,0.47059,0.99353,0.73067,0.975,0.66443,0.75
0.48428,0.31013,0.26,0.12258,0.10147,0.125,0.10727,0.99294,0.84539,0.32,0.6443,0.625
0.58491,0.24684,0.44,0.13548,0.17512,0.47222,0.43253,0.99413,0.78304,0.61,0.63758,0.625
0.44025,0.39241,0.08,0.11613,0.12439,0.11111,0.083045,0.99413,0.86783,0.265,0.60403,0.625
0.49686,0.32911,0.26,0.12258,0.1293,0.58333,0.48443,0.99274,0.80549,0.27,0.63758,0.625
0.54088,0.31013,0.28,0.12258,0.18003,0.27778,0.47059,0.99353,0.73067,0.975,0.66443,0.75
0.54088,0.31013,0.29,0.12903,0.18003,0.26389,0.46021,0.99353,0.73067,0.99,0.65772,0.625
0.48428,0.31013,0.26,0.12258,0.10147,0.125,0.10727,0.99294,0.84539,0.32,0.6443,0.625
0.31447,0.64557,0.04,0.090323,0.07365,0.56944,0.29412,0.99015,0.93516,0.24,0.7047,0.5
0.2956,0.37975,0.17,0.14839,0.094926,0.23611,0.36678,0.98955,0.9601,0.3,0.86577,0.75
0.42767,0.49051,0,0.19355,0.16694,0.11111,0.079585,0.99284,0.86035,0.28,0.71812,0.625
0.44025,0.31646,0.25,0.12903,0.11457,0.041667,0.076125,0.99264,0.81047,0.315,0.61745,0.625
0.47799,0.56962,0.06,0.16129,0.1293,0.069444,0.034602,0.99304,0.84539,0.28,0.65772,0.625
0.50943,0.34494,0.18,0.12258,0.13093,0.18056,0.12111,0.99353,0.82294,0.295,0.60403,0.75
0.52201,0.38608,0.3,0.13548,0.13748,0.15278,0.17301,0.99353,0.84788,0.305,0.68456,0.75
0.49057,0.31646,0.3,0.12258,0.12275,0.11111,0.076125,0.99224,0.82544,0.28,0.69799,0.75
0.50943,0.34494,0.18,0.12258,0.13093,0.18056,0.12111,0.99353,0.82294,0.295,0.60403,0.75
0.50943,0.36392,0.22,0.13548,0.12602,0.16667,0.22491,0.99304,0.82045,0.255,0.61745,0.625
0.45283,0.31013,0.24,0.14194,0.11457,0.069444,0.12457,0.99234,0.83042,0.24,0.63087,0.625
0.50943,0.36392,0.22,0.13548,0.12602,0.16667,0.22491,0.99304,0.82045,0.255,0.61745,0.625
0.49057,0.25949,0.68,0.10968,0.76432,0.25,0.23875,0.99363,0.76808,0.655,0.62416,0.625
0.38994,0.39873,0.31,0.10968,0.14403,0.20833,0.22145,0.99323,0.86284,0.395,0.62416,0.625
0.50314,0.20886,0.53,0.16129,0.14894,0.25,0.27682,0.99393,0.8404,0.4,0.6443,0.75
0.50943,0.49684,0.52,0.12903,0.19967,0.51389,0.52941,0.99323,0.8005,0.345,0.62416,0.625
0.49057,0.35443,0.19,0.11613,0.17021,0.16667,0.16263,0.99274,0.79551,0.465,0.63758,0.625
0.5283,0.39241,0.09,0.14194,0.13748,0.15278,0.3737,0.99274,0.78554,0.33,0.65772,0.625
0.5283,0.37975,0.1,0.14194,0.13912,0.19444,0.38408,0.99274,0.78554,0.33,0.65772,0.625
0.63522,0.1962,0.44,0.14839,0.13093,0.30556,0.15917,0.99513,0.82793,0.335,0.65101,0.75
0.49057,0.35443,0.19,0.11613,0.17021,0.16667,0.16263,0.99274,0.79551,0.465,0.63758,0.625
0.59119,0.25316,0.31,0.14194,0.1473,0.18056,0.21453,0.99294,0.76559,0.315,0.7047,0.75
0.52201,0.34177,0.28,0.12258,0.12602,0.15278,0.13841,0.99413,0.84539,0.305,0.67114,0.75
0.49057,0.35443,0.12,0.12903,0.13421,0.097222,0.096886,0.99333,0.8404,0.25,0.63087,0.75
0.55346,0.3481,0.04,0.14194,0.19476,0.19444,0.19377,0.99254,0.8005,0.3,0.73154,0.75
0.44025,0.43671,0.08,0.11613,0.15876,0.30556,0.30796,0.99224,0.83292,0.27,0.61745,0.75
0.45912,0.67722,0.09,0.10968,0.29133,0.13889,0.30796,0.99254,0.82294,0.285,0.60403,0.625
0.55346,0.3481,0.04,0.14194,0.19476,0.19444,0.19377,0.99254,0.8005,0.3,0.73154,0.75
0.45912,0.43987,0,0.16129,0.12275,0.041667,0.044983,0.99433,0.87032,0.26,0.61745,0.625
0.50314,0.44937,0,0.16774,0.13093,0.15278,0.11765,0.99393,0.85786,0.265,0.63758,0.625
0.49057,0.31646,0.17,0.10323,0.13421,0.29167,0.35294,0.99234,0.84539,0.24,0.63758,0.625
0.56604,0.39241,0.04,0.12258,0.23895,0.375,0.31142,0.99473,0.78803,0.35,0.63087,0.625
0.51572,0.84177,0,0.10968,0.13257,0.041667,0.041522,0.99274,0.8803,0.245,0.73154,0.625
0.50943,0.84177,0,0.11613,0.13421,0.041667,0.041522,0.99274,0.88279,0.24,0.73154,0.625
0.50314,0.37342,0.16,0.11613,0.10638,0.041667,0.055363,0.99254,0.85287,0.46,0.7047,0.875
0.38365,0.24051,0.15,0.11613,0.11784,0.083333,0.065744,0.99184,0.85287,0.285,0.63087,0.625
0.50314,0.47152,0.56,0.12903,0.19313,0.41667,0.46367,0.99314,0.80798,0.33,0.63087,0.625
0.3522,0.31646,0.09,0.14839,0.080196,0.23611,0.34256,0.99005,0.90524,0.315,0.87248,0.625
0.3522,0.31646,0.09,0.14839,0.080196,0.23611,0.34256,0.99005,0.90524,0.315,0.87248,0.625
0.41509,0.31646,0.01,0.096774,0.0982,0.23611,0.089965,0.99154,0.84788,0.29,0.65772,0.75
0.49686,0.65823,0.05,0.14194,0.13748,0.18056,0.10035,0.99224,0.80299,0.275,0.66443,0.75
0.5283,0.47152,0.11,0.12258,0.1473,0.22222,0.21799,0.99284,0.79551,0.41,0.6443,0.625
0.52201,0.45253,0.15,0.11613,0.14566,0.13889,0.17993,0.99314,0.80549,0.385,0.63758,0.625
0.45283,0.26266,0.36,0.12903,0.13257,0.18056,0.15571,0.99353,0.86783,0.32,0.61745,0.625
0.49057,0.35443,0.19,0.13548,0.13257,0.20833,0.36332,0.99254,0.83042,0.27,0.63758,0.625
0.49057,0.35443,0.19,0.12903,0.13257,0.23611,0.3737,0.99254,0.82793,0.27,0.63758,0.625
0.5283,0.47152,0.11,0.12258,0.1473,0.22222,0.21799,0.99284,0.79551,0.41,0.6443,0.625
0.52201,0.45253,0.15,0.11613,0.14566,0.13889,0.17993,0.99314,0.80549,0.385,0.63758,0.625
0.32704,0.21519,0,0.11613,0.081833,0.375,0.21799,0.98795,0.91771,0.395,0.9396,0.75
0.39623,0.24684,0.08,0.10968,0.10802,0.041667,0.069204,0.99174,0.83292,0.29,0.63087,0.625
0.32704,0.21519,0,0.11613,0.081833,0.375,0.21799,0.98795,0.91771,0.395,0.9396,0.75
0.50943,0.42405,0.55,0.11613,0.19149,0.44444,0.48789,0.99314,0.79052,0.31,0.63087,0.625
0.36478,0.43038,0.02,0.11613,0.14239,0.29167,0.32526,0.99074,0.88279,0.26,0.67114,0.625
0.47799,0.31013,0.26,0.10323,0.38625,0.13889,0.3045,0.99314,0.77556,0.4,0.62416,0.625
0.43396,0.31013,0.1,0.14839,0.12111,0.16667,0.10381,0.99224,0.85287,0.29,0.68456,0.75
0.51572,0.25316,0.44,0.18065,0.14566,0.15278,0.14879,0.99383,0.8803,0.305,0.7047,0.75
0.45912,0.20886,0.47,0.13548,0.12602,0.069444,0.038062,0.99214,0.83042,0.265,0.69128,0.75
0.57862,0.32911,1,0.21935,0.99836,0.44444,0.23875,0.99593,0.68329,1,0.63087,0.5
0.4717,0.37975,0.03,0.11613,0.15548,0.34722,0.34256,0.99134,0.83541,0.27,0.67785,0.625
0.4717,0.37975,0.03,0.11613,0.15548,0.34722,0.34256,0.99134,0.83541,0.27,0.67785,0.625
0.44654,0.27215,0.42,0.35484,0.11457,0.40278,0.44637,0.99363,0.85287,0.36,0.7047,0.625
0.44654,0.27215,0.42,0.35484,0.1162,0.38889,0.44291,0.99363,0.85287,0.355,0.7047,0.625
0.44654,0.27215,0.42,0.35484,0.11457,0.40278,0.44637,0.99363,0.85287,0.36,0.7047,0.625
0.44654,0.27215,0.42,0.35484,0.1162,0.38889,0.44291,0.99363,0.85287,0.355,0.7047,0.625
0.44654,0.43038,0,0.14194,0.11948,0.16667,0.076125,0.99323,0.86783,0.25,0.62416,0.625
0.42767,0.37975,0.18,0.12258,0.1293,0.25,0.29758,0.99314,0.89526,0.285,0.62416,0.75
0.47799,0.60127,0.03,0.12903,0.1473,0.097222,0.069204,0.99224,0.798,0.28,0.6443,0.625
0.47799,0.43038,0.02,0.083871,0.11784,0.125,0.069204,0.99284,0.79052,0.54,0.61745,0.5
0.49057,0.33544,0.04,0.10968,0.12439,0.23611,0.10727,0.99274,0.83042,0.28,0.67114,0.75
0.46541,0.37975,0.26,0.47097,0.11457,0.5,0.41869,0.99453,0.8404,0.245,0.63087,0.625
0.45912,0.37342,0.26,0.46452,0.11457,0.48611,0.41869,0.99443,0.8404,0.245,0.63087,0.625
0.49057,0.39873,0.48,0.10968,0.16367,0.19444,0.33218,0.99244,0.79551,0.31,0.63758,0.625
0.42767,0.40506,0.1,0.13548,0.13912,0.25,0.34948,0.99194,0.83292,0.26,0.68456,0.625
0.45912,0.3481,0.03,0.10323,0.11784,0.23611,0.14533,0.99194,0.8404,0.24,0.60403,0.5
0.42767,0.39873,0.07,0.13548,0.14566,0.15278,0.15225,0.99164,0.86534,0.275,0.69799,0.75
0.4717,0.4462,0.24,0.11613,0.5892,0.20833,0.21799,0.99274,0.74813,0.795,0.63758,0.625
0.49686,0.56013,0.03,0.11613,0.094926,0.055556,0.027682,0.99353,0.83791,0.165,0.61074,0.5
0.50314,0.26582,0.17,0.12903,0.11948,0.083333,0.062284,0.99353,0.82045,0.305,0.61745,0.75
0.50314,0.26582,0.17,0.12903,0.11948,0.083333,0.062284,0.99353,0.82045,0.305,0.61745,0.75
0.46541,0.39241,0.05,0.12258,0.11129,0.33333,0.14533,0.99244,0.85287,0.285,0.77181,0.75
0.45912,0.24051,0.21,0.12903,0.13093,0.097222,0.12111,0.99244,0.83042,0.235,0.63758,0.625
0.43396,0.31646,0.04,0.096774,0.13912,0.26389,0.16955,0.99214,0.83541,0.39,0.63758,0.625
0.45912,0.24051,0.21,0.12903,0.13093,0.097222,0.12111,0.99244,0.83042,0.235,0.63758,0.625
0.4717,0.32911,0.42,0.14839,0.14239,0.11111,0.13149,0.99353,0.89277,0.305,0.7047,0.75
0.44025,0.50949,0,0.16129,0.11129,0.097222,0.069204,0.99323,0.86783,0.28,0.6443,0.625
0.55346,0.38608,0.14,0.15484,0.10966,0.13889,0.14533,0.99323,0.79551,0.295,0.63758,0.625
0.55346,0.38608,0.14,0.15484,0.10966,0.13889,0.14533,0.99323,0.79551,0.295,0.63758,0.625
0.55975,0.38608,0.49,0.12903,0.4419,0.31944,0.38062,0.99353,0.77805,0.51,0.62416,0.625
0.45283,0.46203,0.02,0.16129,0.12439,0.22222,0.14533,0.99353,0.85786,0.26,0.62416,0.625
0.42767,0.38608,0.2,0.11613,0.12602,0.15278,0.22491,0.99343,0.88279,0.29,0.62416,0.625
0.42138,0.39241,0.21,0.12258,0.1293,0.11111,0.21453,0.99333,0.87781,0.29,0.62416,0.75
0.55975,0.1962,0.57,0.12903,0.18167,0.36111,0.29412,0.99343,0.81297,0.265,0.65101,0.625
0.46541,0.24684,0.48,0.12903,0.13421,0.19444,0.23183,0.99353,0.83292,0.275,0.61745,0.625
0.48428,0.4462,0.1,0.16774,0.13748,0.125,0.089965,0.99393,0.84539,0.245,0.65101,0.625
0.49686,0.31646,0.33,0.12903,0.13748,0.20833,0.49481,0.99314,0.798,0.275,0.63758,0.625
0.49686,0.31013,0.32,0.12258,0.13421,0.23611,0.49827,0.99314,0.798,0.275,0.63758,0.625
0.51572,0.31646,0.35,0.1871,0.12602,0.29167,0.43945,0.99393,0.80549,0.31,0.63087,0.625
0.40252,0.23418,0.25,0.12258,0.12111,0.29167,0.16955,0.99373,0.89027,0.31,0.65772,0.75
0.42767,0.39873,0.12,0.24516,0.16203,0.22222,0.43599,0.99323,0.81796,0.305,0.63758,0.625
0.47799,0.3481,0.21,0.14194,0.1162,0.097222,0.096886,0.99274,0.81796,0.275,0.65101,0.625
0.47799,0.3481,0.21,0.14194,0.1162,0.097222,0.096886,0.99274,0.81796,0.275,0.65101,0.625
0.49057,0.37342,0.33,0.12903,0.12111,0.33333,0.41522,0.99314,0.81047,0.27,0.63087,0.625
0.45912,0.36709,0.3,0.15484,0.12111,0.20833,0.19031,0.99314,0.86284,0.295,0.68456,0.625
0.72327,0.18987,0.6,0.12903,0.10966,0.16667,0.093426,0.99443,0.77556,0.485,0.67785,0.75
0.33962,0.52848,0.08,0.077419,0.075286,0.18056,0.3218,0.98875,0.89027,0.425,0.87248,0.875
0.43396,0.68987,0.06,0.13548,0.099836,0.16667,0.10727,0.99114,0.87531,0.215,0.7651,0.5
0.60377,0.20253,0.47,0.090323,0.091653,0.125,0.083045,0.99328,0.80299,0.41,0.69128,0.875
0.55346,0.23418,0.48,0.13548,0.15876,0.54167,0.50173,0.99383,0.7581,0.515,0.62416,0.625
0.42767,0.31646,0.11,0.096774,0.12275,0.22222,0.16955,0.99179,0.83791,0.395,0.63758,0.625
0.44025,0.26582,0.35,0.10323,0.14403,0.22222,0.13495,0.99244,0.83292,0.275,0.61745,0.625
0.44025,0.27215,0.36,0.10323,0.14566,0.19444,0.12803,0.99249,0.83292,0.28,0.61745,0.75
0.80503,0.18987,0.74,0.16774,0.15548,0.125,0.096886,0.99573,0.798,0.385,0.72483,0.875
0.80503,0.18987,0.74,0.16774,0.15548,0.125,0.096886,0.99573,0.798,0.385,0.72483,0.875
0.49057,0.36076,0.31,0.11613,0.11293,0.36111,0.41522,0.99259,0.82045,0.265,0.62416,0.625
0.49057,0.27848,0.28,0.17419,0.16367,0.25,0.32872,0.99294,0.80299,0.335,0.63087,0.625
0.69182,0.18987,0.58,0.13548,0.08838,0.097222,0.065744,0.99433,0.82544,0.44,0.7047,0.875
0.61006,0.33544,0.6,0.12903,0.06383,0.069444,0.065744,0.99219,0.82294,0.43,0.83221,0.75
0.50314,0.45886,0.24,0.18065,0.13584,0.13889,0.21453,0.99319,0.83541,0.28,0.67114,0.75
0.72956,0.27848,0.64,0.13548,0.096563,0.069444,0.051903,0.99433,0.8005,0.335,0.68456,0.75
0.51572,0.36076,0.26,0.14194,0.0982,0.38889,0.22491,0.99224,0.82294,0.215,0.67785,0.625
0.49057,0.46519,0.08,0.15484,0.15057,0.13889,0.14187,0.99373,0.80798,0.355,0.65772,0.75
0.44025,0.31013,0.49,0.36129,0.0982,0.36111,0.41869,0.99373,0.83292,0.38,0.7047,0.625
0.54717,0.39557,0.16,0.12903,0.1653,0.18056,0.16955,0.99254,0.78304,0.285,0.73826,0.625
0.50943,0.45886,0.22,0.14194,0.11784,0.15278,0.14187,0.99304,0.83791,0.275,0.61074,0.625
0.4717,0.31013,0.19,0.12258,0.12439,0.13889,0.15225,0.99204,0.84539,0.27,0.65101,0.625
0.49057,0.33544,0.33,0.15484,0.13093,0.33333,0.49827,0.99289,0.82294,0.3,0.63758,0.625
0.49057,0.21519,0.37,0.12903,0.13421,0.33333,0.20069,0.99274,0.83292,0.295,0.63087,0.75
0.46541,0.33544,0.26,0.12903,0.1653,0.22222,0.24913,0.99204,0.78554,0.285,0.63087,0.625
0.42767,0.38608,0.04,0.096774,0.09329,0.069444,0.034602,0.99159,0.85287,0.3,0.63758,0.625
0.54088,0.40823,0.25,0.12903,0.13584,0.11111,0.096886,0.99448,0.81796,0.3,0.67114,0.75
0.5283,0.4019,0.36,0.12903,0.14566,0.20833,0.19031,0.99378,0.82544,0.285,0.69799,0.5
0.48428,0.27215,0.25,0.16774,0.11948,0.40278,0.21799,0.99249,0.8404,0.29,0.7047,0.75
0.55975,0.37342,0.5,0.12903,0.55155,0.375,0.28028,0.99274,0.7581,0.805,0.63758,0.75
0.56604,0.51899,0.14,0.16774,0.14566,0.125,0.079585,0.99473,0.84539,0.315,0.65772,0.625
0.48428,0.27215,0.25,0.16774,0.11948,0.40278,0.21799,0.99249,0.8404,0.29,0.7047,0.75
0.43396,0.32911,0.25,0.16774,0.13257,0.13889,0.12803,0.99319,0.86284,0.25,0.73826,0.625
0.32704,0.3038,0.04,0.10323,0.08838,0.26389,0.36678,0.98905,0.88279,0.31,0.81879,0.875
0.50314,0.24051,0.06,0.11613,0.12766,0.16667,0.16955,0.99259,0.8404,0.26,0.66443,0.75
0.53459,0.23418,0.2,0.18065,0.1473,0.25,0.20069,0.99433,0.83292,0.35,0.6443,0.75
0.43396,0.32911,0.25,0.16774,0.13257,0.13889,0.12803,0.99319,0.86284,0.25,0.73826,0.625
0.51572,0.63291,0.09,0.14839,0.10638,0.097222,0.12803,0.99319,0.82793,0.275,0.60403,0.75
0.45283,0.39873,0,0.12258,0.15876,0.19444,0.13149,0.99309,0.8404,0.29,0.60403,0.75
0.45283,0.39873,0,0.12258,0.15876,0.19444,0.13149,0.99309,0.8404,0.29,0.60403,0.75
0.45283,0.40823,0,0.12258,0.15876,0.20833,0.13495,0.99309,0.8404,0.29,0.61745,0.75
0.45283,0.39873,0,0.12258,0.15876,0.19444,0.13149,0.99309,0.8404,0.29,0.60403,0.75
0.51572,0.63291,0.09,0.14839,0.10638,0.097222,0.12803,0.99319,0.82793,0.275,0.60403,0.75
0.55975,0.4019,0.37,0.10968,0.43044,0.069444,0.21453,0.99343,0.74813,0.545,0.62416,0.625
0.75472,0.24051,0.56,0.13548,0.15221,0.083333,0.083045,0.99558,0.78304,0.355,0.73154,0.75
0.48428,0.36709,0.1,0.11613,0.16694,0.38889,0.37716,0.99199,0.76808,0.245,0.65772,0.75
0.9434,0.13291,0.44,0.14194,0.12275,0.13889,0.083045,0.99637,0.76559,0.42,0.61745,0.875
0.9434,0.13291,0.44,0.14194,0.12275,0.13889,0.083045,0.99637,0.76559,0.42,0.61745,0.875
0.45912,0.41772,0,0.12903,0.13748,0.083333,0.079585,0.99463,0.90025,0.48,0.66443,0.75
0.44654,0.43038,0.07,0.12258,0.12275,0.22222,0.17647,0.99319,0.84289,0.26,0.63758,0.625
